Ticker,Month,y_test,y_pred,R_squared
ACIW,41,0.003562890702923739,-0.014868424,-1.0103118754932074
ACIW,42,0.08559947486997471,-0.014984529,-1.0103118754932074
ACIW,43,-0.0033249002186451133,-0.017300406,-1.0103118754932074
ACIW,44,0.05485062139715011,-0.017754214,-1.0103118754932074
ACIW,45,-0.03123481006279061,-0.023984632,-1.0103118754932074
ACIW,46,0.025062146045943465,-0.029130487,-1.0103118754932074
ACIW,47,-0.027795288997067992,-0.034723192,-1.0103118754932074
ACIW,48,-0.009421245274053707,-0.036581606,-1.0103118754932074
ACIW,49,0.04636756794887434,-0.03926995,-1.0103118754932074
ACIW,50,-0.06213391888461293,-0.040507946,-1.0103118754932074
ACIW,51,-0.022378282000671986,-0.040251307,-1.0103118754932074
ACIW,52,0.01986561337328179,-0.04051847,-1.0103118754932074
ACIW,53,-0.006740994893855214,-0.04178117,-1.0103118754932074
ACIW,54,-0.014040181989289587,-0.04394562,-1.0103118754932074
ACIW,55,-0.0374144741551438,-0.045190662,-1.0103118754932074
ACIW,56,0.020109661012054685,-0.046125997,-1.0103118754932074
ACIW,57,0.00253211039244389,-0.050804965,-1.0103118754932074
ACIW,58,0.02782602645624761,-0.055611745,-1.0103118754932074
ACIW,59,0.079158191936846,-0.060477905,-1.0103118754932074
ACIW,60,-0.030803712045541123,-0.07349117,-1.0103118754932074
ACIW,61,-0.1308866134759945,-0.08758663,-1.0103118754932074
ACIW,62,0.12775615723911396,-0.10259714,-1.0103118754932074
ACIW,63,-0.06559747644163487,-0.115772285,-1.0103118754932074
ACIW,64,0.04460500124456737,-0.12641315,-1.0103118754932074
ACIW,65,0.054246191306683955,-0.1349517,-1.0103118754932074
ACIW,66,0.007377410301800842,-0.1421537,-1.0103118754932074
ACIW,67,0.05682067575269484,-0.14918098,-1.0103118754932074
ACIW,68,-0.13780183899121012,-0.15472879,-1.0103118754932074
ACIW,69,0.06984485543315481,-0.15975004,-1.0103118754932074
ACIW,70,-0.04371400046100726,-0.16444828,-1.0103118754932074
ACIW,71,-0.13213410405143328,-0.1587756,-1.0103118754932074
ACIW,72,0.03314832778112138,-0.1442794,-1.0103118754932074
ACIW,73,-0.014584919690760006,-0.13021792,-1.0103118754932074
ACIW,74,0.1792480002916621,-0.109809734,-1.0103118754932074
ACIW,75,-0.005000016276041716,-0.08806413,-1.0103118754932074
ACIW,76,-0.10598909163690284,-0.065395944,-1.0103118754932074
ACIW,77,-0.20620144493420936,-0.046816498,-1.0103118754932074
ACIW,78,-0.1363768966158899,-0.0320257,-1.0103118754932074
ACIW,79,0.13317557148391335,-0.018763475,-1.0103118754932074
ACIW,80,0.005269354294955785,-0.0019359444,-1.0103118754932074
ACIW,81,-0.022992318862218804,0.01534091,-1.0103118754932074
ACIW,82,-0.008710109569724341,0.033420797,-1.0103118754932074
ACIW,83,0.09567779607047736,0.03567556,-1.0103118754932074
ACIW,84,-0.11171947218637013,0.024303678,-1.0103118754932074
ACIW,85,0.11534140884672561,0.008422282,-1.0103118754932074
ACIW,86,0.11600098545909848,-0.0077981004,-1.0103118754932074
ACIW,87,0.1786579541234089,-0.021563536,-1.0103118754932074
ACIW,88,-0.0018408773148501597,-0.033090863,-1.0103118754932074
ACIW,89,-0.0037863263918230037,-0.040802006,-1.0103118754932074
ACIW,90,-0.005788737419898632,-0.048834015,-1.0103118754932074
ACIW,91,-0.00729593858547796,-0.057439964,-1.0103118754932074
ACIW,92,0.01250512328601129,-0.066124775,-1.0103118754932074
ACIW,93,-0.029673365944044273,-0.07513641,-1.0103118754932074
ACIW,94,-0.07696742593591559,-0.08375086,-1.0103118754932074
ACIW,95,-0.06084984667252171,-0.0840978,-1.0103118754932074
ACIW,96,-0.04694049088751307,-0.081719436,-1.0103118754932074
ACIW,97,-0.0021270497170631135,-0.077819355,-1.0103118754932074
ACIW,98,-0.05069559648659917,-0.07344717,-1.0103118754932074
ACIW,99,0.1902030710277271,-0.064446606,-1.0103118754932074
ADBE,0,0.13510051643079743,0.04570682,-0.8302644667946539
ADBE,1,0.0433968551073797,0.04979724,-0.8302644667946539
ADBE,2,0.04651500370634901,0.056849312,-0.8302644667946539
ADBE,3,0.05389673045904823,0.06110092,-0.8302644667946539
ADBE,4,-0.011923086658287722,0.06253819,-0.8302644667946539
ADBE,5,0.15898638022858932,0.065444194,-0.8302644667946539
ADBE,6,-0.0426098572826258,0.06425077,-0.8302644667946539
ADBE,7,-0.061906318355123786,0.062226944,-0.8302644667946539
ADBE,8,0.0458987737439248,0.061296996,-0.8302644667946539
ADBE,9,0.12076516244025717,0.060023718,-0.8302644667946539
ADBE,10,-0.04327955478329082,0.049026433,-0.8302644667946539
ADBE,11,0.0379671700487928,0.04093902,-0.8302644667946539
ADBE,12,-0.03789122429708496,0.030610671,-0.8302644667946539
ADBE,13,0.013241252671776628,0.019483866,-0.8302644667946539
ADBE,14,0.050570071579429186,0.011462728,-0.8302644667946539
ADBE,15,-0.013600805549328285,0.004273604,-0.8302644667946539
ADBE,16,-0.035650753819892064,-0.0025583291,-0.8302644667946539
ADBE,17,0.1277053411094486,-0.005179886,-0.8302644667946539
ADBE,18,-0.06553383226616644,-0.011929574,-0.8302644667946539
ADBE,19,0.028471829147794323,-0.016086342,-0.8302644667946539
ADBE,20,0.03963695604200731,-0.018899966,-0.8302644667946539
ADBE,21,0.024076215542318823,-0.0204598,-0.8302644667946539
ADBE,22,0.011797218882812124,-0.025057128,-0.8302644667946539
ADBE,23,-0.042412382705849176,-0.028680956,-0.8302644667946539
ADBE,24,0.04625540969907052,-0.033888258,-0.8302644667946539
ADBE,25,0.07812646978585358,-0.040221166,-0.8302644667946539
ADBE,26,0.030381268968071376,-0.043145247,-0.8302644667946539
ADBE,27,0.02481571596062497,-0.045451686,-0.8302644667946539
ADBE,28,-0.05380294936109303,-0.051161814,-0.8302644667946539
ADBE,29,-0.04775382980123938,-0.053276394,-0.8302644667946539
ADBE,30,0.09868545356279268,-0.05690937,-0.8302644667946539
ADBE,31,0.0021775922737822017,-0.059687182,-0.8302644667946539
ADBE,32,0.053020653067094234,-0.0588233,-0.8302644667946539
ADBE,33,-0.039696081833864895,-0.062339347,-0.8302644667946539
ADBE,34,0.018609767982460466,-0.061217118,-0.8302644667946539
ADBE,35,0.04247309340371563,-0.058351994,-0.8302644667946539
ADBE,36,0.05799339757207623,-0.058380276,-0.8302644667946539
ADBE,37,-0.012789577764961214,-0.05517632,-0.8302644667946539
ADBE,38,-0.04821690525762562,-0.049118783,-0.8302644667946539
ADBE,39,-0.0037382706645950905,-0.04548475,-0.8302644667946539
ADBE,40,0.09621132214039241,-0.044140063,-0.8302644667946539
ADBE,41,0.03854668552325373,-0.04131251,-0.8302644667946539
ADBE,42,0.09222826525073058,-0.040713087,-0.8302644667946539
ADBE,43,0.019741492929340222,-0.041648522,-0.8302644667946539
ADBE,44,0.05181478079610612,-0.040464032,-0.8302644667946539
ADBE,45,-0.012760652524589524,-0.041424584,-0.8302644667946539
ADBE,46,0.025004206480410893,-0.042261172,-0.8302644667946539
ADBE,47,0.0490849125799226,-0.042263564,-0.8302644667946539
ADBE,48,-0.0488409309434584,-0.043637943,-0.8302644667946539
ADBE,49,0.16345211329840653,-0.047124933,-0.8302644667946539
ADBE,50,0.023724191748511078,-0.04778542,-0.8302644667946539
ADBE,51,-0.047530719599005025,-0.04420064,-0.8302644667946539
ADBE,52,0.12582232506879462,-0.044063024,-0.8302644667946539
ADBE,53,0.031206340777136393,-0.042309504,-0.8302644667946539
ADBE,54,0.016232901955588023,-0.040591232,-0.8302644667946539
ADBE,55,0.007946113595356286,-0.043623872,-0.8302644667946539
ADBE,56,0.10630971080050915,-0.04420845,-0.8302644667946539
ADBE,57,-0.04094320141001792,-0.046356447,-0.8302644667946539
ADBE,58,-0.016031667585828104,-0.04548011,-0.8302644667946539
ADBE,59,0.05665773113249563,-0.043160584,-0.8302644667946539
ADBE,60,0.003139308575542068,-0.040242203,-0.8302644667946539
ADBE,61,-0.11210924840278709,-0.037953,-0.8302644667946539
ADBE,62,-0.0024259562277139752,-0.035561997,-0.8302644667946539
ADBE,63,-0.1219502050956655,-0.030531285,-0.8302644667946539
ADBE,64,0.07168543717771757,-0.027840078,-0.8302644667946539
ADBE,65,0.03533651134662281,-0.0258788,-0.8302644667946539
ADBE,66,-0.008800037202380933,-0.02186647,-0.8302644667946539
ADBE,67,0.06160662163561139,-0.02045389,-0.8302644667946539
ADBE,68,-0.08693995195683872,-0.018328264,-0.8302644667946539
ADBE,69,0.06597072918087732,-0.01547123,-0.8302644667946539
ADBE,70,-0.006711890234902977,-0.008705852,-0.8302644667946539
ADBE,71,-0.06751571401088363,-0.0021721523,-0.8302644667946539
ADBE,72,-0.04793240477348923,0.0019727242,-0.8302644667946539
ADBE,73,-0.01041857854920818,0.0024205318,-0.8302644667946539
ADBE,74,0.09829771862074103,0.0026612855,-0.8302644667946539
ADBE,75,0.05011868594086428,0.0013122343,-0.8302644667946539
ADBE,76,0.04947365224747087,0.0032336912,-0.8302644667946539
ADBE,77,-0.032344213932089784,0.005643269,-0.8302644667946539
ADBE,78,-0.08078596796220178,0.0058648163,-0.8302644667946539
ADBE,79,0.10983688254260998,0.0037890712,-0.8302644667946539
ADBE,80,0.09190209843290617,0.0012742428,-0.8302644667946539
ADBE,81,0.1243958372634779,-0.0054288004,-0.8302644667946539
ADBE,82,0.019397916005047124,-0.014365817,-0.8302644667946539
ADBE,83,0.1544510402089965,-0.027602348,-0.8302644667946539
ADBE,84,-0.04582237736914081,-0.04358954,-0.8302644667946539
ADBE,85,-0.08935101282419051,-0.05609276,-0.8302644667946539
ADBE,86,0.06926326255635191,-0.06642379,-0.8302644667946539
ADBE,87,0.04434838305693051,-0.07580058,-0.8302644667946539
ADBE,88,-0.08348016977370891,-0.0834188,-0.8302644667946539
ADBE,89,0.0015618205977194072,-0.0887465,-0.8302644667946539
ADBE,90,0.033854896405748035,-0.09398145,-0.8302644667946539
ADBE,91,0.06915650453196007,-0.100618325,-0.8302644667946539
ADBE,92,-0.007596643570665768,-0.10336045,-0.8302644667946539
ADBE,93,0.16024852002322226,-0.10676583,-0.8302644667946539
ADBE,94,0.060954117434205535,-0.106043555,-0.8302644667946539
ADBE,95,0.06717692517054347,-0.09657472,-0.8302644667946539
ADBE,96,-0.13295995161329327,-0.08571128,-0.8302644667946539
ADBE,97,0.1291463879084823,-0.07453898,-0.8302644667946539
ADBE,98,0.029468003372531304,-0.060939007,-0.8302644667946539
ADBE,99,-0.154052238223089,-0.05110342,-0.8302644667946539
ADI,0,0.02398170360694782,-0.057237968,-2.677064055819798
ADI,1,0.04732117120453972,-0.06300994,-2.677064055819798
ADI,2,-0.02260649350957101,-0.06662514,-2.677064055819798
ADI,3,0.05550069817541613,-0.06965446,-2.677064055819798
ADI,4,-0.0460814763995032,-0.07541845,-2.677064055819798
ADI,5,0.052327507188577385,-0.08329192,-2.677064055819798
ADI,6,0.052823181175586084,-0.08801168,-2.677064055819798
ADI,7,-0.03511345416387329,-0.09449103,-2.677064055819798
ADI,8,0.020951484966191078,-0.099706255,-2.677064055819798
ADI,9,0.03911859540421961,-0.100611955,-2.677064055819798
ADI,10,-0.08241585094553411,-0.10361354,-2.677064055819798
ADI,11,0.029722004254892097,-0.10336607,-2.677064055819798
ADI,12,-0.03208530207454569,-0.10327211,-2.677064055819798
ADI,13,0.009809223342201127,-0.10009191,-2.677064055819798
ADI,14,0.10096858876271957,-0.102663815,-2.677064055819798
ADI,15,0.01580579999283091,-0.101710476,-2.677064055819798
ADI,16,-0.05538700421393701,-0.09680567,-2.677064055819798
ADI,17,0.12319275773703245,-0.09682641,-2.677064055819798
ADI,18,0.0831577438117594,-0.09478968,-2.677064055819798
ADI,19,-0.018612937429605,-0.096351214,-2.677064055819798
ADI,20,0.098765208684865,-0.096044905,-2.677064055819798
ADI,21,-0.04998814141378602,-0.09685739,-2.677064055819798
ADI,22,-0.09159145313224712,-0.10110038,-2.677064055819798
ADI,23,-0.04304529138244283,-0.10266404,-2.677064055819798
ADI,24,0.017691010672078605,-0.101785615,-2.677064055819798
ADI,25,0.06556848092494301,-0.10595475,-2.677064055819798
ADI,26,0.023916311476257106,-0.10358894,-2.677064055819798
ADI,27,-0.10468507716294297,-0.104048766,-2.677064055819798
ADI,28,-0.022625621452524575,-0.10685788,-2.677064055819798
ADI,29,-0.019252651883248983,-0.11113782,-2.677064055819798
ADI,30,0.12329471795866263,-0.112890325,-2.677064055819798
ADI,31,-0.050788105110845624,-0.11634447,-2.677064055819798
ADI,32,0.03600747382183552,-0.11773068,-2.677064055819798
ADI,33,-0.027459516806007576,-0.123021886,-2.677064055819798
ADI,34,0.12394208181900793,-0.13108924,-2.677064055819798
ADI,35,-0.02289657275738668,-0.13658719,-2.677064055819798
ADI,36,0.03413783949067468,-0.1400258,-2.677064055819798
ADI,37,-0.008730159670279772,-0.14334273,-2.677064055819798
ADI,38,0.15368994822629012,-0.14207757,-2.677064055819798
ADI,39,-0.021377586183936606,-0.13940907,-2.677064055819798
ADI,40,0.0268473680503044,-0.13985974,-2.677064055819798
ADI,41,0.08807429215884137,-0.13487478,-2.677064055819798
ADI,42,-0.0016914669206738201,-0.12937807,-2.677064055819798
ADI,43,-0.07816479684708107,-0.12787825,-2.677064055819798
ADI,44,0.11655963924176237,-0.12389078,-2.677064055819798
ADI,45,-0.10261707818473613,-0.11332432,-2.677064055819798
ADI,46,0.010590613582920702,-0.106149286,-2.677064055819798
ADI,47,0.04887960913149747,-0.10832128,-2.677064055819798
ADI,48,0.01957922185878773,-0.106286086,-2.677064055819798
ADI,49,0.0546437854691432,-0.10388337,-2.677064055819798
ADI,50,-0.06914550699882288,-0.1074573,-2.677064055819798
ADI,51,0.026169955515810913,-0.105502225,-2.677064055819798
ADI,52,0.0179117387586503,-0.10987925,-2.677064055819798
ADI,53,-0.03452872618733848,-0.110085614,-2.677064055819798
ADI,54,-0.006129516449738907,-0.11483877,-2.677064055819798
ADI,55,-0.05409191331834533,-0.11709046,-2.677064055819798
ADI,56,0.09393569867896047,-0.12561347,-2.677064055819798
ADI,57,-0.031965700053437705,-0.12863165,-2.677064055819798
ADI,58,-0.012572114061432169,-0.12815638,-2.677064055819798
ADI,59,0.007887888176484897,-0.13011992,-2.677064055819798
ADI,60,-0.08143977672971002,-0.1297145,-2.677064055819798
ADI,61,-0.1171354508174669,-0.1378169,-2.677064055819798
ADI,62,0.07477677469748552,-0.13842006,-2.677064055819798
ADI,63,-0.08492293201418892,-0.13815966,-2.677064055819798
ADI,64,0.12811151749193614,-0.13805564,-2.677064055819798
ADI,65,0.05803411817622362,-0.13365017,-2.677064055819798
ADI,66,-0.03475763522978962,-0.12870109,-2.677064055819798
ADI,67,0.08040837304409401,-0.12892547,-2.677064055819798
ADI,68,-0.1922886115036221,-0.12556252,-2.677064055819798
ADI,69,0.15294978784338195,-0.111889325,-2.677064055819798
ADI,70,0.01966626700039967,-0.107027195,-2.677064055819798
ADI,71,-0.08445830264383292,-0.0950871,-2.677064055819798
ADI,72,0.00351023034162878,-0.08451089,-2.677064055819798
ADI,73,-0.06214588191092232,-0.08254987,-2.677064055819798
ADI,74,0.043870398324809684,-0.07343723,-2.677064055819798
ADI,75,0.03674698196455713,-0.067916304,-2.677064055819798
ADI,76,-0.08730901258233807,-0.06163075,-2.677064055819798
ADI,77,-0.02157809585614563,-0.062188067,-2.677064055819798
ADI,78,-0.17633749604736731,-0.0609192,-2.677064055819798
ADI,79,0.22113190860491522,-0.06537396,-2.677064055819798
ADI,80,0.029265547246622385,-0.06620066,-2.677064055819798
ADI,81,0.09009236232277369,-0.06010395,-2.677064055819798
ADI,82,-0.06481946176221888,-0.06135529,-2.677064055819798
ADI,83,0.016675304190411782,-0.061657347,-2.677064055819798
ADI,84,0.0028673634038370722,-0.06458663,-2.677064055819798
ADI,85,0.014333174490722312,-0.06883885,-2.677064055819798
ADI,86,0.17247398189179997,-0.06853534,-2.677064055819798
ADI,87,0.06129446608743622,-0.06653649,-2.677064055819798
ADI,88,0.0009077377236510067,-0.064261764,-2.677064055819798
ADI,89,0.05722553150042723,-0.06925867,-2.677064055819798
ADI,90,-0.0007854840990289991,-0.06905291,-2.677064055819798
ADI,91,-0.012580493496896094,-0.07491742,-2.677064055819798
ADI,92,0.074493053515671,-0.075633764,-2.677064055819798
ADI,93,0.049951871494960415,-0.07838029,-2.677064055819798
ADI,94,-0.028032588491271118,-0.09172861,-2.677064055819798
ADI,95,-0.027199185483767707,-0.101353355,-2.677064055819798
ADI,96,0.031742386162569115,-0.114223875,-2.677064055819798
ADI,97,0.03538476684274079,-0.13825017,-2.677064055819798
ADI,98,0.0384648625505241,-0.15330929,-2.677064055819798
ADI,99,-0.02545451246893678,-0.16018821,-2.677064055819798
ADP,0,0.01694418121828438,-0.0024119313,-0.21566379361331878
ADP,1,0.042263806023586106,-0.0027936143,-0.21566379361331878
ADP,2,0.06580679007108932,-0.0032890893,-0.21566379361331878
ADP,3,0.009047718422700999,-0.0038819266,-0.21566379361331878
ADP,4,-0.04654861695864981,-0.0053589833,-0.21566379361331878
ADP,5,0.01490480597315331,-0.005196434,-0.21566379361331878
ADP,6,-0.007185848245222507,-0.004328432,-0.21566379361331878
ADP,7,0.015016802222974102,-0.0032828753,-0.21566379361331878
ADP,8,0.021762733469780818,-0.0025048216,-0.21566379361331878
ADP,9,-0.005420295346627195,-0.0025153193,-0.21566379361331878
ADP,10,0.03154335149624608,-0.0027201893,-0.21566379361331878
ADP,11,0.026388110584291878,-0.003052538,-0.21566379361331878
ADP,12,-0.004991334725780906,-0.0035741276,-0.21566379361331878
ADP,13,0.1274507945233076,-0.0042362004,-0.21566379361331878
ADP,14,0.04700017026090152,-0.0049818903,-0.21566379361331878
ADP,15,-0.026806878757035097,-0.008440705,-0.21566379361331878
ADP,16,-0.0046529971482966994,-0.009242649,-0.21566379361331878
ADP,17,0.07625655775563137,-0.010028494,-0.21566379361331878
ADP,18,-0.036319518426230296,-0.010318122,-0.21566379361331878
ADP,19,-0.007331307378303293,-0.010753047,-0.21566379361331878
ADP,20,0.0112738902922568,-0.011018679,-0.21566379361331878
ADP,21,-0.061946668157261194,-0.011443082,-0.21566379361331878
ADP,22,-0.0001404258631838053,-0.011349379,-0.21566379361331878
ADP,23,-0.03141364901335359,-0.011321711,-0.21566379361331878
